Cluster,Biden Votes Weighted,Trump Votes Weighted
0,284364.7429303995,175498.1440976482
1,163697.0410849831,171859.488749728
2,274876.9258137858,140402.18767025913
3,182218.24405661068,210023.32950210338
4,207538.02655132685,214675.8336511206
5,115635.93636123528,267659.3817913855
6,126509.17764168877,229643.15226802503
7,151947.53724800248,203755.03545817776
8,168948.96738139272,166524.4770008189
9,218823.8585109625,191722.52247289306
10,151078.0319988911,228467.39143622585
11,220759.72727477644,199951.35844201106
12,299676.2253303173,177362.75102285665
13,118217.55781562714,181227.94643674666
