Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275609.8863596802,140245.9104019198
1,117664.80905187553,268975.0578860584
2,150901.50969636146,202304.30458139424
3,147941.11749450583,230162.49355900855
4,221416.95822221434,208860.93540516368
5,273734.42557091394,179697.03438920018
6,163773.0338826052,171805.74088145606
7,223980.2661572925,195961.2801593012
8,297824.22171961184,177003.57992276485
9,219665.20807048545,192063.0310314349
10,121845.47565476519,232978.3254489026
11,118779.13701269579,181779.41409109574
12,168667.286105793,166228.1517152719
13,182488.66500119938,210707.74052702772
