Cluster,Biden Votes Weighted,Trump Votes Weighted
0,124310.15688823645,177038.7757973315
1,190349.94731418428,220285.13164013159
2,282463.9748041029,178751.7371714727
3,164998.67320869048,178802.7523679853
4,182359.76664832706,210508.26684793903
5,298554.50610052474,128278.4983278248
6,126382.67873856064,257001.5336664877
7,119973.59643481942,267829.5059597466
8,199790.22136337444,202972.11446532374
9,301453.36110049975,175487.51542823017
10,213093.71906502702,215108.94322149796
11,186172.70004828036,148986.08800204855
12,148609.6205908728,196767.49992010443
13,145779.0776944993,200954.63718387584
