Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182228.41475167155,210181.64329822935
1,163163.32321196233,161716.0367773891
2,164456.27435781635,176358.02354801877
3,190525.72121766946,220512.69984170128
4,119518.87588912027,267427.5690850471
5,280920.782212919,179577.74369960942
6,114398.11235356271,180040.38394622543
7,124492.12045833327,257212.65893217956
8,267345.5916178941,179057.30184439695
9,209963.41336694575,182812.77231997307
10,297235.83545996994,127021.56844456225
11,216227.41440120587,214527.86620223077
12,199688.5301741175,201068.2000527455
13,154127.59052681157,201258.53200769128
