Cluster,Biden Votes Weighted,Trump Votes Weighted
0,152777.09937584546,211082.83051740183
1,253663.7411562969,185269.2662356343
2,182069.79799849502,209749.91496073196
3,146291.7570537431,228889.95128960858
4,174724.2430912201,175264.6237825729
5,262908.0029351683,145315.6291081864
6,221458.7691610306,197289.01934687686
7,116805.916714683,267003.83443723235
8,123406.00964510077,230612.18941054118
9,215869.23873971432,209426.2832757213
10,276514.48921161017,176325.36210606425
11,255122.37274839467,155424.34122900176
12,163375.38921521723,170366.1030533279
13,139305.17295348007,196753.6512470982
