Cluster,Biden Votes Weighted,Trump Votes Weighted
0,233166.7692513381,155151.33321570742
1,282968.0456428911,180075.58866540613
2,164729.15718939807,175781.0258317065
3,190386.21665224514,220949.38053501936
4,297762.15604557,127639.64179524558
5,213293.06753328888,213565.99198200376
6,182286.19993375978,210326.47701709386
7,119761.02563275931,267853.12685165426
8,217657.33709856903,181182.18342940422
9,152532.55430430357,208888.29686255514
10,199876.2187680136,202365.77988013727
11,125664.79274407834,257208.66163236854
12,129005.38803506347,191461.13611416589
13,175203.0711687213,166324.3761875319
