Cluster,Biden Votes Weighted,Trump Votes Weighted
0,269961.76328286785,180010.5763596364
1,281254.4588971839,180103.21179353958
2,124602.47081376263,256775.9094878975
3,160289.92168780192,158773.08863364588
4,153933.9431030118,201139.90477364574
5,207429.84504028683,182788.7459484384
6,119493.63944181563,267564.7356663603
7,215867.76527706717,214141.4536575553
8,199871.44287632804,201355.58722862296
9,182264.7959381082,210263.53726142808
10,164786.04360803633,176740.82339976134
11,191103.93415751905,221277.55534018335
12,113597.54435438837,178957.06821721673
13,299834.43152182194,128880.80223206826
