Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164394.1077336529,173492.7200468779
1,113590.19059109918,266586.68483549793
2,289602.4109472978,166283.6208576104
3,276733.33515357476,139830.51288407602
4,169104.14187516304,166595.38589306592
5,155180.1848354852,227334.30249583584
6,141137.54002687742,218976.99663495607
7,153153.06598558472,204383.95586981974
8,117644.78982850593,181572.54878662233
9,216454.730649594,207386.00820669468
10,219397.71138719423,192669.78739712396
11,298648.72961952415,178776.1923319648
12,181987.89579033878,209477.5867322008
13,187263.1655761075,225406.6970276534
