Cluster,Biden Votes Weighted,Trump Votes Weighted
0,150405.46807104256,227904.7433946583
1,182143.39365358202,209850.7022362553
2,253757.52096879968,184744.7689227415
3,153547.6327047047,212211.82100996628
4,203797.26006762427,216909.14305959156
5,175423.20977110835,174718.1634513314
6,114865.1333988388,267332.68509456015
7,265680.55279172934,143801.19219390012
8,128352.64757591952,225901.79648216444
9,285759.9832115294,172780.49395199315
10,136562.61598704156,194536.16758013962
11,217905.16244750912,199586.68210854908
12,163781.40793980128,170982.8075802275
13,252310.0114107691,157511.83293392148
