Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164156.62228517403,172322.10908388402
1,117638.70836167403,268868.84210364206
2,121900.92873981866,233134.599288348
3,224039.60255310955,196021.95286394467
4,221321.53989535465,208769.59032068047
5,147810.10947560507,230061.5871779117
6,273906.0095799426,179869.32183351505
7,297568.43806106405,176512.63640024012
8,275037.1032600664,140197.1168806549
9,182475.80103107964,210685.12285020138
10,170869.4131639487,168203.16483140542
11,116947.02131827147,180180.31313602303
12,150381.87516130082,201566.21957308907
13,220238.82711358994,192380.42365645999
