Cluster,Biden Votes Weighted,Trump Votes Weighted
0,219221.16993718626,192547.49671024707
1,113595.4040181794,266596.96811079676
2,216497.67723233002,207375.4731787967
3,298916.0884232441,179095.2995703736
4,168685.0328383975,166203.24815807934
5,164516.3124139585,173602.87664778496
6,117546.0662116449,181420.88009837017
7,289972.9084848122,166490.72226683886
8,155325.4501097841,227584.48413972883
9,182006.73485893765,209532.123768407
10,187135.12354579178,225655.7988355231
11,153053.12356170584,204312.0181870787
12,276828.12965705286,139727.94227054817
13,140992.77870697458,218627.66805742655
