Cluster,Biden Votes Weighted,Trump Votes Weighted
0,281225.61586457235,177817.97748995462
1,174664.65908715603,167538.35539514254
2,182551.02742914928,225129.4608423827
3,134713.82353940804,248919.62369418173
4,233155.83039407726,158022.24854084235
5,202819.65792553037,209862.30505480227
6,204263.3599518047,204416.65702507138
7,152964.29403293013,209566.78327098995
8,225985.71971049407,180213.21507178457
9,119165.8676312798,267661.58003324113
10,130323.09777263184,192488.5928632816
11,292469.15994490543,127992.08129086703
12,182231.89270835716,210166.99243753188
13,167757.99400770318,178977.12698992604
