Cluster,Biden Votes Weighted,Trump Votes Weighted
0,153121.93105201918,160009.32858482096
1,161359.72671427837,205492.53664180537
2,186232.32705342118,185649.18400862653
3,119508.14100486749,251965.7452595346
4,187800.93464594826,208669.85663820177
5,180856.92165068226,207190.87868888455
6,318876.79716473236,135715.12212734693
7,308721.09176668554,195407.90450460554
8,148998.61377777718,207732.684302294
9,117726.08126290845,196450.42374189643
10,251662.51532166358,189663.99927017474
11,115249.1291714246,260718.16281383872
12,236709.84653219863,179791.35152979285
13,197467.94288139258,174315.82188817684
