Cluster,Biden Votes Weighted,Trump Votes Weighted
0,186069.7135861834,185490.9287122157
1,119565.9243748811,251804.7814740234
2,318881.86952800496,135811.94261282438
3,153110.86076498948,159995.86087947944
4,180886.73039938897,207244.36402307634
5,148948.5330723306,207652.24988846315
6,308818.29377427784,195455.56654952452
7,197510.90308223528,174320.9783626625
8,161393.8026874823,205530.34707568295
9,250597.3908391863,189095.1798069424
10,115154.37967083532,260566.65614384835
11,187836.33125245653,208980.85422998012
12,117757.84433820787,196369.01439037482
13,237759.42262953977,180454.2758509017
