Cluster,Biden Votes Weighted,Trump Votes Weighted
0,318813.7467353483,135657.23560021038
1,187801.14585804634,208844.97333498808
2,181011.63034684747,207495.67094754594
3,153116.09855232184,160001.93609412995
4,115278.92213358937,260723.37533649002
5,161408.11802437136,205545.69884085836
6,119186.83905284615,252049.69244215183
7,250609.00693026374,190383.7216225621
8,238172.169674909,179287.79775310485
9,148981.19163985076,207706.729291575
10,185804.8556926079,185367.78856490323
11,197501.20506018918,174339.63399947266
12,117855.06138324339,195964.48903470035
13,308752.00891556486,195404.25713730702
