Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182474.36193556167,210680.9568266023
1,150949.20307085873,202466.98965747966
2,121935.78623269497,232991.16957048312
3,219789.69887565315,192151.5710205436
4,221359.91657794433,208876.8519855091
5,147983.95212120848,230371.37202849987
6,275243.8360752327,140265.19483187553
7,117625.55295608826,268859.58670450293
8,168361.38029236963,165966.15981365484
9,118824.16539156156,181689.9265300202
10,223975.14857113923,195994.4161102564
11,273710.8791225753,179568.5314553269
12,163736.25085563216,171716.04277288017
13,298321.86792147945,177174.2306923652
