Cluster,Biden Votes Weighted,Trump Votes Weighted
0,221865.36321610803,195478.11140440436
1,153095.39517812684,211749.4309476394
2,121675.51705486784,231224.5835458734
3,182168.80081130815,209995.06369952505
4,220660.05560490422,208360.06383896872
5,252970.56514739938,184836.96561184982
6,255195.48437336966,155928.08493308883
7,263144.15543871076,144456.96522967433
8,273459.776896222,178683.23088854543
9,163518.58819282005,170531.21220989697
10,175117.96754487764,175422.84557629426
11,138180.07653895032,195343.23683656662
12,146053.15491762012,229532.8955307853
13,117187.0990847147,267230.3097468873
