Cluster,Biden Votes Weighted,Trump Votes Weighted
0,148779.41518776774,207401.3812475852
1,120116.0551334322,252762.06571219384
2,181067.336027321,207608.37032503673
3,197714.23928704325,174888.8189311679
4,249271.30643604047,191301.87397923943
5,115271.09526402796,260724.24326963845
6,118378.7202953378,194456.1035950837
7,320239.3218314116,136875.7066130719
8,161165.00912303186,205266.0514179096
9,152884.52339896426,159750.41304782493
10,187816.02453452622,210085.47823055382
11,307083.6144004979,194088.5306855932
12,185199.47149667435,184778.575739186
13,239305.867583923,178785.3872059151
