Cluster,Biden Votes Weighted,Trump Votes Weighted
0,289975.29015258723,166333.6445037671
1,164634.22516766214,173766.33607725045
2,182017.46266188976,209563.1795806911
3,297395.06651162246,178383.81760646115
4,113725.04907504066,267057.7409322545
5,152823.31903909496,203970.0449360164
6,215882.82447908627,206931.43404590196
7,118006.47422299591,181972.62411228142
8,155918.27944827173,227397.04105899527
9,168895.09307264333,166418.8975324189
10,141408.59547559428,218930.1290903085
11,277034.6994042115,139157.73044320158
12,187081.23333493434,226231.75467646468
13,219494.3879543651,192658.62540398678
