Cluster,Biden Votes Weighted,Trump Votes Weighted
0,235439.23298844945,158050.25456254664
1,182170.11849648517,210029.28431469185
2,134087.87934282803,249507.9436255305
3,181954.08977441365,223923.77374439998
4,129984.47788609393,192026.41726033116
5,281726.00644708733,178081.84313727636
6,175056.87588557767,167871.2453765463
7,153121.57636816427,209873.2070523028
8,203479.4351872852,210686.5334965588
9,292165.0441819782,129225.20412924678
10,167355.71176974478,178527.8892699266
11,225460.18601480543,180624.70539771908
12,203394.51084964658,203464.63447261765
13,118896.85480743997,266880.0641603053
