Cluster,Biden Votes Weighted,Trump Votes Weighted
0,161527.40769125905,160118.67775692014
1,280879.415779478,179215.664473861
2,119409.69157431358,266667.82110038196
3,154045.1049209951,201346.50130199577
4,199828.80567483828,201227.54246099317
5,268256.49700645555,179819.74604088708
6,182143.40827552608,210002.55504961417
7,190525.20028548964,220668.50583787836
8,125165.19051444998,258303.8366084136
9,299392.2668214396,128402.56462901551
10,215608.17589733456,214378.63527859648
11,208544.87873905973,182321.9373328282
12,114042.92901159174,179432.5638290266
13,164923.0278077688,176866.44829958776
