Cluster,Biden Votes Weighted,Trump Votes Weighted
0,186211.40830797277,185474.73279778464
1,249703.8083015005,190445.6964650134
2,197795.57336045042,174496.20650360297
3,307285.0215118747,194383.61754127382
4,119799.58137857812,252187.33823164023
5,319603.03230193467,136409.18962922195
6,181067.336027321,207608.37032503673
7,161398.3185709463,205533.31525151717
8,148897.1385706131,207569.60127501359
9,187605.30187208537,209279.04070307288
10,115485.19468400594,261225.36507698914
11,118152.26009802012,195978.0233808411
12,152880.61933885573,159687.57671096153
13,238407.40567584088,178494.92610803066
