Cluster,Biden Votes Weighted,Trump Votes Weighted
0,115973.94369146823,267848.86658056016
1,221527.5470612047,200380.97169187013
2,151696.17075023428,203392.764996945
3,275780.2916022237,140239.88916731687
4,182109.07977241202,209773.6601179015
5,167721.9943401201,165438.2419764242
6,299296.3733303623,178320.83804660267
7,209734.53348568673,214363.0274417563
8,118529.52179861239,181462.4203611781
9,150890.42147812466,229007.74709440686
10,163394.33733866637,171415.7894988567
11,282560.9554077396,175523.51633531964
12,219359.22866788518,192024.76234068902
13,125717.60127525937,229580.50435017265
