Cluster,Biden Votes Weighted,Trump Votes Weighted
0,250723.63612568608,189554.3763048952
1,186231.92372149337,185656.15575820135
2,187738.6097262483,208669.60323797652
3,180892.0896068727,207255.67531612027
4,308461.08129049727,195227.8953871319
5,318940.9692894775,135791.83190650685
6,148992.97699993954,207723.78921603842
7,161359.72671427837,205492.53664180537
8,153088.80001519507,159957.41390073227
9,197473.49862901744,174272.1754789013
10,117847.35747968033,196193.36376814364
11,119723.82600797554,252533.71713837472
12,115109.85113107914,260274.55919244702
13,237707.65326255895,180169.906752725
