Cluster,Biden Votes Weighted,Trump Votes Weighted
0,163429.94837237097,171308.4227914741
1,117619.03745160426,268609.20728634775
2,121261.94006594569,232393.0478215156
3,168540.15991509517,166167.81476536894
4,273428.45035260386,180076.86061355812
5,298615.86875411926,176904.27922691792
6,182387.68206605568,210466.81848600524
7,274987.2773801604,140806.85204142373
8,222107.44000236716,208857.48368125016
9,119077.08897292291,181931.44607171355
10,223748.5538063552,195386.27365358776
11,147752.461495775,230567.91279558206
12,151535.27002867765,203254.73139516957
13,219800.82133594647,192041.84937008537
