Latitude,Longitude
36.12309924565224,-80.62536436567424
35.728667240481094,-81.57534284113197
34.983501854867924,-79.11225922139876
35.69268304830791,-77.82289825323952
36.02256825998332,-78.56070049984774
35.40562791560065,-82.9148540408883
35.6429532094793,-78.70410727249823
35.12374330435162,-80.74003706781312
35.411989548412116,-80.20706304889434
35.36036125066938,-80.97274379990372
34.38030501725774,-78.12829785504663
36.09856058018983,-79.8801299072364
35.51329314007909,-76.7682704971258
35.99752853855695,-79.1887841569284
