Latitude,Longitude
35.300928609444085,-79.6758092750713
35.77411035767479,-78.63477662292152
36.058786166443376,-80.1883627036179
35.54962875203449,-76.84200808386284
35.83441260812882,-77.98397355089536
34.91801823638054,-78.84173728544955
35.996392956287,-78.89355537156908
35.40366566605892,-82.9224636143965
35.28933525835341,-80.97849598356781
34.388908272615886,-77.95499142720257
35.85250630644117,-80.78128192047444
36.144536980790974,-79.64442066814586
35.72881845131416,-81.59778600132333
35.12995756510433,-80.6817758090857
