Latitude,Longitude
34.917931148885636,-78.84026458505132
35.40365994380153,-82.92218002045598
35.128951692065556,-80.67942296753633
35.55032342477699,-76.84393051789989
36.060780543385654,-80.19246086032098
36.00101907336723,-78.89175680248897
34.39130009870144,-77.95418171172373
35.84607992115932,-80.78134324189645
35.2874017242229,-80.9776671734299
35.72996054802031,-81.59651322480973
36.142761578787955,-79.64890677013486
35.83617924631178,-77.98507709580987
35.300558679502004,-79.67062673385277
35.77209569856044,-78.63670016214706
