Latitude,Longitude
35.18107991015413,-80.51576388303262
35.86697764512765,-80.80372961911068
34.409583097226665,-78.3423843649471
36.03606252718441,-80.18130450479025
35.921534120896474,-76.99166791043423
35.023679780678265,-77.39931619872101
36.021928935295485,-78.96053601980464
36.03999642362071,-79.68975402427705
35.70481233109286,-81.579731619678
35.668550527483205,-78.71371755735193
35.405984365661894,-82.91468185581745
35.078515949868105,-79.27103035226808
35.249393253136674,-80.9402346290934
35.866381228228015,-78.28390695972973
