Latitude,Longitude
35.73306182197709,-81.57145956721975
35.06557873397043,-79.11139763496405
35.87370111688955,-78.363603281846
35.40613685552335,-82.91281283292466
35.412777054916646,-80.21458690000027
35.123517542987145,-80.74240538389887
34.40891322297846,-78.2955586450182
36.03649336375981,-79.13360803497211
36.09121035343969,-79.85451610326037
35.947301279324215,-77.04857196881909
35.3638855018288,-80.9735556348107
36.127705965470604,-80.6046224446781
35.06330227559671,-77.3765556779046
35.755397613526746,-78.75755439678014
