Latitude,Longitude
35.70520870766528,-81.57924106750977
36.03587442351772,-80.18145244251727
36.04021329088148,-79.6906253228296
35.87164780653834,-78.29484127457314
36.01949892222655,-78.96552160030058
35.24969441470165,-80.9403878225613
35.07881602890837,-79.27162996979523
35.406055030528115,-82.91444340403231
35.180930478530584,-80.51588281566542
35.66741989375174,-78.71464025806222
35.86704604761109,-80.8029763135807
34.40937588108664,-78.34391124858031
35.023854647464105,-77.405605118675
35.91865859073842,-76.99902301370093
