Latitude,Longitude
35.57295811824057,-78.66955668905739
35.86355436478086,-80.81374033964065
36.022641348652044,-78.51433826243608
34.38309039967141,-78.16188882715963
36.04707211720472,-80.18874989457673
35.40629099050576,-82.91452320106862
35.49774004122105,-76.74978508477629
35.245473905330094,-80.93576509347791
35.691878123067454,-77.76792018723386
36.01140289649505,-79.71084585091216
35.182949409345554,-80.49706385533439
35.972865808891655,-79.02637696349184
35.700475191618104,-81.58029296861886
34.99895837326045,-79.21940674998699
