Latitude,Longitude
35.646037930387514,-78.70687951321848
35.40483814846163,-82.91513569421609
35.6899786060124,-77.81870478309507
35.38565143663512,-81.00467356167192
35.51096774075785,-76.7669061416377
34.38088220924663,-78.1359036846002
35.99812215749163,-79.18557722483212
36.12147663186729,-80.5420243460435
35.76995974612149,-81.574650012526
36.07752860294704,-79.86443472351297
34.98904241239495,-79.11593419263319
35.35984161428198,-80.25107281509105
35.14192870856382,-80.77166781771092
36.023744793245896,-78.54995024225931
