Latitude,Longitude
35.08478448751172,-79.27351522359311
36.04310882732048,-79.69004668226557
35.406006968898645,-82.91450621275119
35.249890421809255,-80.94060895838253
35.23267436955751,-77.97117165175806
35.74797533877615,-78.68750749038644
35.86648738107284,-80.80294993179153
35.568880465383224,-76.77862607634741
34.32878498214064,-78.3143718544987
36.04411641384598,-78.08043298970523
36.034817221401944,-80.18195944237196
35.705409703474096,-81.57943908108756
35.993343132474635,-78.97577721092249
35.180280927651026,-80.51670337335302
