Latitude,Longitude
35.852728344708964,-80.7814926888324
36.05874984101835,-80.18850424568176
35.54965142897779,-76.84178166532618
35.13021536229668,-80.68166004071564
35.77402071594806,-78.63479129107147
34.91814416973465,-78.84175825301311
35.72860885132088,-81.59778937088896
35.83427037712027,-77.98393184811417
36.14434371387746,-79.64479217889287
34.388897824474945,-77.9550394132734
35.403664955898975,-82.92249860516227
35.30080872625065,-79.6758172237372
35.289146678174916,-80.97830428042384
35.99652213284137,-78.89342079907455
