Latitude,Longitude
34.91920292083779,-78.84215398937512
35.131298200207596,-80.67916454831838
34.38999019102413,-77.95612799923963
36.143123807282706,-79.64957783244773
35.77391459527381,-78.63557702652675
35.549947547221585,-76.84303876154819
35.728520415199554,-81.59753759260015
35.30126324619081,-79.67232066987071
35.403751837089516,-82.92198943609263
35.28743676952568,-80.9778048963667
36.0595927454984,-80.19115237244559
35.8341854288746,-77.98498033762993
35.850768150293256,-80.78361257980706
36.000147586161134,-78.89335064990905
