Latitude,Longitude
34.913151923374414,-78.85338797006192
35.32670482331778,-81.13178174604762
35.39906612543308,-82.92528937815528
36.027609401623295,-78.9129462811216
35.105955734600954,-80.71295164244796
35.55806024348615,-76.85524927649251
35.33855808107367,-79.66203328784025
36.12725446794583,-79.72702794357993
35.542202179535636,-80.68388195766357
35.861358888615804,-81.55254782721602
34.39692417253317,-77.95387098611347
36.118739004297986,-80.3407918756506
35.76633835513859,-78.65401626904504
35.835757797384865,-78.00594251678534
