Latitude,Longitude
35.130977983282044,-80.67974723696729
36.00007890483549,-78.89345850070444
34.38967446716825,-77.95629135580691
35.850296716928995,-80.783310430038
35.403720399090965,-82.92215803697326
35.54988457970978,-76.8430300688801
35.30107847290158,-79.67290829816446
35.28772186065918,-80.97805600157942
35.77385290414079,-78.6357924143439
36.059705113322245,-80.19131320225479
34.91919634322482,-78.84223929423808
35.8338850541655,-77.98518696559438
35.7287036804798,-81.59753070980366
36.14310612717333,-79.64961796310232
