Latitude,Longitude
36.03471226852445,-80.1830891745688
35.87646599550813,-78.28220075511275
35.40596925645779,-82.91474982937547
35.24983291750848,-80.94061100000818
36.01771620387701,-78.96575974660773
35.66677974744586,-78.7104662710587
35.70513426243361,-81.57991533523689
35.02568527683655,-77.4008116047353
35.91772499897858,-76.98506481708235
36.04188520237533,-79.69267698667375
35.07860767360069,-79.27301197689873
34.41131825157779,-78.33990175118075
35.866227057283815,-80.80352611129578
35.18028205868417,-80.51774688194796
