Latitude,Longitude
35.919815071954915,-76.99323055545926
35.24861275092365,-80.93892460098976
35.701556883578355,-81.58139075025252
34.41006760444748,-78.34129522061453
36.04096027608301,-79.69153399010935
35.66689576021414,-78.71282372524999
35.40597282034305,-82.91525133850057
36.03390697717708,-80.18206593442494
35.869694156398644,-80.80805514885208
36.01951140278272,-78.96477011602157
35.18239617905452,-80.5166750225674
35.872820262432924,-78.28883611071964
35.025496116151665,-77.4018303847044
35.0780534061056,-79.27201080670989
