Latitude,Longitude
35.74905227759313,-78.75509734008294
35.78807550256948,-81.57209878098111
34.42446982781957,-78.3121585768105
35.86803077572443,-78.35508269645783
36.13678721145762,-80.44959431434528
35.43810618959538,-81.00962724812521
35.94051749071436,-77.04392501919051
35.146167158309574,-80.80138566072438
35.065650237358746,-79.15875171252151
35.404285609022445,-82.91589219503798
36.03938408138506,-79.12161406186321
35.05140651499308,-77.38410388737523
36.046742915059426,-79.83031030047852
35.33080967227099,-80.3340780202549
