Latitude,Longitude
35.787989032278226,-81.57234326751448
36.03929801683395,-79.12174895458608
35.14618500637056,-80.80135595341099
34.424566850679405,-78.31223387284902
35.05129083899734,-77.38413634782488
35.94050682931496,-77.04348760970649
35.749121635232854,-78.75498577841664
35.438066805758986,-81.009728296405
35.06563220996203,-79.15859863533163
36.13657087188275,-80.449893314024
35.8679775141106,-78.35452231647375
35.404299311413986,-82.91604283496474
35.33062938615557,-80.3335987087535
36.04683550906291,-79.83043602999807
