Latitude,Longitude
35.86829709474519,-78.35511027354939
35.78756173627126,-81.57266344092898
36.03917671943659,-79.1236807416354
35.14603822674636,-80.80118839225756
36.13553063591788,-80.45364684914307
36.04781926317796,-79.83231763153256
35.06492629152868,-79.15871572389801
35.43715019862732,-81.00988917582636
35.33083127332637,-80.33364269278114
35.74914845764587,-78.75518496590469
35.404277837739926,-82.91585293985443
34.42534879420323,-78.31098328961296
35.94040188335677,-77.04433286451179
35.05130946666115,-77.38256125184289
