Latitude,Longitude
35.55690826347216,-76.8531055049299
36.12627603517133,-79.73004409565013
35.86218421343294,-81.55282111379108
35.76738992634385,-78.65294096317206
35.10580673569766,-80.71323629209829
34.396437241801586,-77.95372462255303
35.39940185451871,-82.92453090049146
36.02743881376191,-78.91348527404472
35.338915611238356,-79.65842144492092
35.54133814015932,-80.68281396826627
35.327831143532904,-81.13319759193823
36.11942120847166,-80.34291483463714
34.9137381743757,-78.85236589059615
35.83591837391701,-78.00363457279131
