Latitude,Longitude
35.331820810665654,-80.32757465680476
35.43525625060307,-81.00951809094217
35.749645171748035,-78.75575625176725
35.145886102558045,-80.79989418068776
35.05355528167467,-77.38323782497088
36.13449181492969,-80.45646613521058
34.425715330748886,-78.31265333586778
35.94164596941335,-77.0456689417207
36.050008526885804,-79.83265474663072
35.40436714220106,-82.91558770441088
36.03940962205009,-79.12443298618794
35.787082289405255,-81.57234427007057
35.86910990257588,-78.35764449608719
35.06627372628255,-79.15661395449852
