Latitude,Longitude
35.772405853814156,-81.57494356705854
35.35550210459759,-80.25465801507656
34.38157529993674,-78.13456939787959
36.02243418922906,-78.55768679914397
35.38808102594676,-81.0064595487169
34.98855801117563,-79.11661066663015
35.64293076561526,-78.70419658163308
35.40469722325272,-82.91549578171089
36.119979205552504,-80.53559248562354
35.51183820705101,-76.7670900556638
35.69253655858553,-77.81993467708146
36.07597375267838,-79.86431542871298
35.14234756698468,-80.77328677556565
35.997219539293646,-79.18848789028858
