Latitude,Longitude
36.03988902081278,-79.68950577132316
35.70522983089153,-81.57977139151528
35.0235214283291,-77.40110346328962
35.405945498154445,-82.9147810534311
36.036365873790174,-80.18143872293828
35.18069294972922,-80.51553740815676
35.86596516295935,-80.80353842837539
35.07851257944528,-79.27083594853498
36.02190085453364,-78.9608189804041
35.24947396263534,-80.94039184586202
35.92090611781445,-76.99333418353652
35.86624490847331,-78.2858710432001
34.40871014736679,-78.34262121378079
35.66850711171152,-78.71409546800642
