Latitude,Longitude
35.998970804074425,-78.89199959475827
35.853765831340496,-80.78646387964648
36.143465433261056,-79.6467339671247
35.3004064717756,-79.66759171758403
36.05820920075681,-80.1896009200495
34.389462321487784,-77.95443755998151
34.91860963689776,-78.83985322588357
35.40385516794535,-82.92222397770237
35.54990151232801,-76.84200402333582
35.13420315807263,-80.67474595157353
35.774393498241075,-78.634172576006
35.834382170114026,-77.98286747596688
35.28421691702323,-80.97330955776013
35.724773827278895,-81.59616044875055
