Latitude,Longitude
35.774494310328414,-78.63516439619357
34.91941086380728,-78.84174471247279
35.403751837089516,-82.92198943609263
34.38850885580917,-77.95634428116855
35.85143053146126,-80.78321714384435
36.1430328831149,-79.65007022116093
35.13130062685783,-80.67878913851581
35.83287808570159,-77.98432256188906
35.72835561071226,-81.59726231236664
35.28735151240484,-80.97732581373118
35.54976889928702,-76.84272262745323
36.059197629090356,-80.19073880958624
36.00045168577089,-78.89346553861436
35.301275115592645,-79.67143635060278
