Latitude,Longitude
36.03936166170461,-79.12737248694309
34.42579063821533,-78.31222117569773
35.869979637163006,-78.3591990923927
35.78614603224797,-81.57274633633953
35.33386672868274,-80.32790784870797
36.1330041567872,-80.46254269983766
35.749477696419824,-78.75611989396812
35.404436922577744,-82.91549757732638
35.94202999600473,-77.0467757280005
35.06602143452893,-79.1578335053303
35.43250253064759,-81.00994823690375
36.05198917270682,-79.834992568939
35.054293468855896,-77.38282486569949
35.14533344079431,-80.79927123044345
