Latitude,Longitude
35.795198971677216,-81.60319911177803
36.02894407805008,-78.8800739222623
35.54931353137717,-76.84312209339818
34.39429671285774,-77.96514854107525
35.82244843773633,-77.9846669643714
35.14410788387541,-80.81024566227177
35.765706333829236,-78.64054562653511
36.10628966904213,-79.8546846286581
34.89160980419559,-78.92018161677647
35.45233961655868,-81.03567167192037
35.331845355643054,-80.45923159965425
35.39886317040549,-82.92978534491967
35.569104022405206,-79.46361775803787
36.12147404910113,-80.46482195555662
