Latitude,Longitude
35.99749144618411,-79.18785742083584
35.40467386187489,-82.91588813501302
35.38470213475364,-81.00387898091012
35.767286006579845,-81.57623199478584
34.382381496717535,-78.1325692048979
34.98853453606616,-79.11640919958239
36.022692882137946,-78.55675862263057
35.14181635023358,-80.77107865548075
35.51351891528937,-76.76459271439305
35.691840586511816,-77.81895146576555
35.64310064526644,-78.70439451957914
36.12261070743293,-80.54851606050133
35.3626294545491,-80.25159602723386
36.07793199565725,-79.86580235509658
