Latitude,Longitude
36.143147016006374,-79.64962015137728
35.72843405680183,-81.59743848744012
35.287195239167936,-80.97762362643034
34.38993373199336,-77.95619860280344
35.77391078172806,-78.63564909545472
36.00018773112986,-78.8934056053916
35.40377741510123,-82.92192490256988
35.54995503008379,-76.84328236144715
35.85070015605066,-80.7837336608928
34.919197886459855,-78.84217687852671
35.30130590490518,-79.67236577280644
35.8342060358102,-77.98519389429435
36.0595927454984,-80.19115237244559
35.13123501877212,-80.67899491087151
