Latitude,Longitude
35.40558194254609,-82.91617156367461
35.486449307263285,-78.80945915158644
35.83380176652277,-78.56432852673015
35.867024451949625,-80.79592636757503
34.37809092111153,-78.11332452878983
35.515193915079635,-76.76820526896813
36.04855716535938,-79.68837005167471
35.73814671204567,-77.82817033811763
35.253868585070045,-80.94850054559863
35.18126402411125,-80.55638274001852
36.07812460926272,-78.90332147398621
35.70874380759483,-81.58240283673122
36.032897635577115,-80.18001476415847
34.979696698473326,-79.30269319671015
