Latitude,Longitude
35.75354732911516,-81.54542579601956
36.04119012806019,-79.8349031054847
35.085419452162085,-79.12263890861438
35.756897872273306,-78.75694493421913
36.14336486935353,-80.45160002804954
35.41036174494106,-82.90012865965673
35.9400149915002,-77.04796368564737
35.0512678844742,-77.38129742854346
35.18580943062426,-80.29739295713762
36.04171731242379,-79.12928954793553
34.410204809725116,-78.31298975879568
35.54396076877217,-80.76182345769226
35.22527442778379,-80.97028858360756
35.868897073237385,-78.3579245369317
