Latitude,Longitude
35.7744230380372,-78.63454675960367
35.28765601231877,-80.9764147610279
34.389438985270445,-77.95507212753638
35.30156368893708,-79.67386246932432
35.854349670904696,-80.78292144390616
35.40387798704133,-82.92159621085592
35.72766941487803,-81.59644135504422
35.549649343007125,-76.84208663500391
34.91836269948845,-78.84156257772044
35.83504260734315,-77.98421680734322
35.131842890210244,-80.67904543222392
36.14447965250916,-79.64482112042704
36.0587121826378,-80.18845976655366
35.996612975727594,-78.89358523049262
