Latitude,Longitude
35.405492489416375,-82.91521989143693
34.98060540195043,-79.11113065961383
36.09839792589269,-79.88108738090074
36.02216990754341,-78.56457732805721
35.123527934010795,-80.74053470661737
35.36051210695016,-80.97282600822346
35.51541264964371,-76.76637901782675
35.99587464296024,-79.1916618176622
34.38077356182024,-78.12316545214482
35.72858883904387,-81.57578712834366
35.69379693283642,-77.823372447547
36.123173328470564,-80.62572673224722
35.642379638056376,-78.70355553640537
35.41141449782839,-80.20841982072679
