Latitude,Longitude
35.91768548003862,-76.98567171022198
35.40601552972068,-82.91458039819584
35.8663094025819,-80.80346474391196
35.249912547120935,-80.94063801941434
36.04181868158059,-79.69264584915275
35.180301724142105,-80.51783385627817
36.01785035629538,-78.96578397510127
36.034835269335645,-80.18306696170322
35.876665548348825,-78.28298917657757
34.411148912377726,-78.34017766856134
35.025848626089456,-77.40145639374643
35.66657977945401,-78.71060357116694
35.70515544361194,-81.57970965601464
35.078692364192214,-79.27305663331215
