Latitude,Longitude
35.94059619445763,-77.05442853998743
35.123493299323705,-80.7391000935824
35.36103338828364,-80.97242911374495
35.75658224018754,-78.75786956739275
34.41020110104178,-78.29437394211607
35.405960036743174,-82.91334664862272
35.053520637060544,-77.3747644651249
35.87267348031292,-78.36402685979768
36.12537763331325,-80.61336228066516
35.73091466255362,-81.57248205579766
35.064738033436214,-79.11190906212194
35.418040782655716,-80.20742795882917
36.03640772146887,-79.13449182000309
36.09587605243175,-79.85913894547949
