Latitude,Longitude
35.405930813044066,-82.91341302217452
36.09458035603251,-79.85827102019341
35.755663578489695,-78.75784222608033
36.12586974870764,-80.61143631620374
35.06098227181656,-77.3760409497982
35.36149527088657,-80.97261990075245
35.945865325191704,-77.05160960702277
35.416669520026275,-80.20932133335216
35.1232667472964,-80.73976047216792
36.03659217448521,-79.13531626628368
35.87408679499705,-78.36497553136239
34.40747407431265,-78.2934013416315
35.73127869015833,-81.57242580078754
35.06426492593482,-79.11095790212195
