Latitude,Longitude
35.771406107452,-78.72595751945084
35.404868620766386,-82.91405208505087
34.99766010369679,-79.15311187515888
34.310083102547395,-78.10186054354148
36.00561144888146,-79.12168934788282
35.557421538320035,-76.79259640650065
35.345669074254275,-80.29626179916384
35.78471960856025,-81.56919908216962
35.425831041513895,-81.00647647181017
36.059251100368606,-78.09035791888188
35.14394170320351,-80.792914908654
36.06339230520203,-79.82651451351902
36.13142398386892,-80.46600789733934
35.312701871183556,-78.1183245501692
