Latitude,Longitude
35.07830516153611,-79.27290410288154
35.25033784233253,-80.9407432151211
35.872801823198294,-78.2886306193109
35.91935018069151,-76.99305238374265
36.04192498082012,-79.69191474967893
35.40621729104833,-82.9141873224185
35.66640594632194,-78.7129438983262
35.179465517592455,-80.51813214128471
35.866189141716426,-80.80270107428284
35.705267274104315,-81.57903447547076
36.03360671073812,-80.18295416183882
36.01979556650023,-78.96480298490984
35.02512237148103,-77.40266250639576
34.40898444440601,-78.34143815782389
