Latitude,Longitude
35.92124706833612,-76.99313807541019
35.7052396016269,-81.57975812135273
35.40596925645779,-82.91474982937547
34.408952850631216,-78.34243029994452
36.039913761225904,-79.6894667868468
35.86582519352135,-80.80357244781068
35.02349914816363,-77.40030662817689
35.668440815220144,-78.71387894925456
35.86581797317386,-78.28507159675453
35.2494656641677,-80.94044412983
36.03639353055582,-80.18146739178907
35.18061041792027,-80.51563714813426
35.07844988688883,-79.2709203480152
36.021930601076676,-78.96037532236569
