Latitude,Longitude
35.94151772601879,-77.04705724789744
35.786448721224104,-81.572514351914
36.0526141829312,-79.83375267344185
34.42538302151296,-78.31326110199774
35.75012182239604,-78.75605888957489
35.433034393609844,-81.00946725971873
36.039418055655474,-79.12599294236635
36.13312666291806,-80.4606688650585
35.33367148539297,-80.32479726335382
35.404436922577744,-82.91549757732638
35.14548858570065,-80.79895347177951
35.06696014494248,-79.15607132366772
35.05343502647361,-77.38350931809313
35.86972228239545,-78.35897787761179
